,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
3184,-117.66,33.51,18.0,2626.0,,1302.0,522.0,4.0167,<1H OCEAN
3185,-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,INLAND
3186,-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,<1H OCEAN
3187,-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,<1H OCEAN
3188,-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,NEAR OCEAN
3189,-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,INLAND
3190,-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,<1H OCEAN
3191,-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,<1H OCEAN
3192,-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,INLAND
3193,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,<1H OCEAN
3194,-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114,NEAR BAY
3195,-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,NEAR OCEAN
3196,-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,<1H OCEAN
3197,-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,<1H OCEAN
3198,-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,INLAND
3199,-118.95,35.37,34.0,1672.0,359.0,1059.0,349.0,2.1588,INLAND
3200,-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,INLAND
3201,-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,NEAR OCEAN
3202,-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,NEAR OCEAN
3203,-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,NEAR BAY
3204,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,NEAR BAY
3205,-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,<1H OCEAN
3206,-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,NEAR BAY
3207,-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,<1H OCEAN
3208,-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,<1H OCEAN
3209,-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,<1H OCEAN
3210,-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,NEAR BAY
3211,-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,<1H OCEAN
3212,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,<1H OCEAN
3213,-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,<1H OCEAN
3214,-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,<1H OCEAN
3215,-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,INLAND
3216,-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,<1H OCEAN
3217,-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,<1H OCEAN
3218,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,<1H OCEAN
3219,-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,<1H OCEAN
3220,-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,NEAR OCEAN
3221,-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,<1H OCEAN
3222,-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,INLAND
3223,-117.95,34.07,37.0,1375.0,260.0,951.0,272.0,3.2083,<1H OCEAN
3224,-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,INLAND
3225,-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,<1H OCEAN
3226,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,INLAND
3227,-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,<1H OCEAN
3228,-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,INLAND
3229,-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,INLAND
3230,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,NEAR BAY
3231,-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,NEAR OCEAN
3232,-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,<1H OCEAN
3233,-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,<1H OCEAN
3234,-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,<1H OCEAN
3235,-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296,<1H OCEAN
3236,-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,<1H OCEAN
3237,-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,INLAND
3238,-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,INLAND
3239,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,NEAR BAY
3240,-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,NEAR OCEAN
3241,-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,INLAND
3242,-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,<1H OCEAN
3243,-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,<1H OCEAN
3244,-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,NEAR OCEAN
3245,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN
3246,-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,NEAR OCEAN
3247,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,INLAND
3248,-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,NEAR OCEAN
3249,-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,<1H OCEAN
3250,-122.25,37.83,35.0,1613.0,428.0,675.0,422.0,3.4722,NEAR BAY
3251,-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,NEAR BAY
3252,-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,NEAR OCEAN
3253,-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,INLAND
3254,-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,INLAND
3255,-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,<1H OCEAN
3256,-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,<1H OCEAN
3257,-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,INLAND
3258,-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,<1H OCEAN
3259,-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,<1H OCEAN
3260,-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,<1H OCEAN
3261,-118.1,34.1,34.0,2578.0,645.0,1628.0,617.0,2.34,<1H OCEAN
3262,-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,INLAND
3263,-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,NEAR BAY
3264,-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,NEAR OCEAN
3265,-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,<1H OCEAN
3266,-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,<1H OCEAN
3267,-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,<1H OCEAN
3268,-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,NEAR BAY
3269,-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,INLAND
3270,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN
3271,-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,<1H OCEAN
3272,-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,<1H OCEAN
3273,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,INLAND
3274,-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,<1H OCEAN
3275,-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,NEAR OCEAN
3276,-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,<1H OCEAN
3277,-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,INLAND
3278,-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,INLAND
3279,-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,<1H OCEAN
3280,-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,<1H OCEAN
3281,-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,NEAR BAY
3282,-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,<1H OCEAN
3283,-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,<1H OCEAN
3284,-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,<1H OCEAN
3285,-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,<1H OCEAN
3286,-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,INLAND
3287,-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,<1H OCEAN
3288,-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,INLAND
3289,-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,<1H OCEAN
3290,-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,NEAR BAY
3291,-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,NEAR OCEAN
3292,-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,INLAND
3293,-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,INLAND
3294,-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,<1H OCEAN
3295,-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,INLAND
3296,-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,NEAR BAY
3297,-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,<1H OCEAN
3298,-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,INLAND
3299,-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,NEAR OCEAN
3300,-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,<1H OCEAN
3301,-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,NEAR BAY
3302,-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,<1H OCEAN
3303,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,INLAND
3304,-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,<1H OCEAN
3305,-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,NEAR BAY
3306,-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,INLAND
3307,-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,INLAND
3308,-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,INLAND
3309,-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,INLAND
3310,-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,NEAR OCEAN
3311,-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,<1H OCEAN
3312,-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,<1H OCEAN
3313,-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,NEAR OCEAN
3314,-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,<1H OCEAN
3315,-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,<1H OCEAN
3316,-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,INLAND
3317,-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,NEAR OCEAN
3318,-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,<1H OCEAN
3319,-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,NEAR BAY
3320,-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,<1H OCEAN
3321,-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,NEAR BAY
3322,-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,NEAR BAY
3323,-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,<1H OCEAN
3324,-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,<1H OCEAN
3325,-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,<1H OCEAN
3326,-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,INLAND
3327,-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,INLAND
3328,-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,<1H OCEAN
3329,-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,<1H OCEAN
3330,-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,<1H OCEAN
3331,-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,NEAR OCEAN
3332,-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,NEAR BAY
3333,-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,<1H OCEAN
3334,-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,<1H OCEAN
3335,-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,<1H OCEAN
3336,-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,<1H OCEAN
3337,-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,<1H OCEAN
3338,-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,<1H OCEAN
3339,-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,<1H OCEAN
3340,-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,NEAR BAY
3341,-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,INLAND
3342,-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,<1H OCEAN
3343,-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,NEAR OCEAN
3344,-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,<1H OCEAN
3345,-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,INLAND
3346,-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,<1H OCEAN
3347,-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,<1H OCEAN
3348,-122.32,37.97,33.0,1156.0,190.0,643.0,209.0,4.5,NEAR BAY
3349,-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,INLAND
3350,-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,INLAND
3351,-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,<1H OCEAN
3352,-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,INLAND
3353,-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,NEAR BAY
3354,-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,INLAND
3355,-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,<1H OCEAN
3356,-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,<1H OCEAN
3357,-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,INLAND
3358,-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,<1H OCEAN
3359,-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,<1H OCEAN
3360,-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,INLAND
3361,-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,<1H OCEAN
3362,-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,NEAR BAY
3363,-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,INLAND
3364,-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,<1H OCEAN
3365,-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,<1H OCEAN
3366,-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,<1H OCEAN
3367,-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,NEAR BAY
3368,-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,<1H OCEAN
3369,-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,5.1701,NEAR BAY
3370,-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,NEAR OCEAN
3371,-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,NEAR OCEAN
3372,-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,<1H OCEAN
3373,-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,<1H OCEAN
3374,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,<1H OCEAN
3375,-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,INLAND
3376,-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,INLAND
3377,-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,INLAND
3378,-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,INLAND
3379,-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,NEAR BAY
3380,-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,NEAR OCEAN
3381,-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,NEAR BAY
3382,-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,ISLAND
3383,-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,NEAR OCEAN
3384,-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,INLAND
3385,-117.27,34.12,52.0,954.0,246.0,943.0,256.0,0.8658,INLAND
3386,-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,INLAND
3387,-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,<1H OCEAN
3388,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,<1H OCEAN
3389,-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,NEAR OCEAN
3390,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,<1H OCEAN
3391,-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,<1H OCEAN
3392,-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,INLAND
3393,-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,INLAND
3394,-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,NEAR OCEAN
3395,-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,NEAR BAY
3396,-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,<1H OCEAN
3397,-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,INLAND
3398,-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,<1H OCEAN
3399,-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,NEAR BAY
3400,-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,<1H OCEAN
3401,-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,<1H OCEAN
3402,-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,<1H OCEAN
3403,-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,INLAND
3404,-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,NEAR OCEAN
3405,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,<1H OCEAN
3406,-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,<1H OCEAN
3407,-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,NEAR OCEAN
3408,-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,<1H OCEAN
3409,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,<1H OCEAN
3410,-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,<1H OCEAN
3411,-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,NEAR BAY
3412,-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,<1H OCEAN
3413,-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,<1H OCEAN
3414,-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,<1H OCEAN
3415,-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,NEAR BAY
3416,-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,<1H OCEAN
3417,-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,NEAR OCEAN
3418,-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,INLAND
3419,-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,NEAR BAY
3420,-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,<1H OCEAN
3421,-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,<1H OCEAN
3422,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,<1H OCEAN
3423,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,NEAR OCEAN
3424,-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,<1H OCEAN
3425,-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,INLAND
3426,-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,<1H OCEAN
3427,-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,NEAR OCEAN
3428,-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,<1H OCEAN
3429,-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,INLAND
3430,-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,NEAR OCEAN
3431,-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,<1H OCEAN
3432,-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,NEAR BAY
3433,-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,INLAND
3434,-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,INLAND
3435,-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,INLAND
3436,-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,<1H OCEAN
3437,-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,<1H OCEAN
3438,-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,<1H OCEAN
3439,-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,<1H OCEAN
3440,-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,NEAR BAY
3441,-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,INLAND
3442,-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,<1H OCEAN
3443,-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,<1H OCEAN
3444,-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,<1H OCEAN
3445,-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,NEAR OCEAN
3446,-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,INLAND
3447,-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,INLAND
3448,-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,NEAR OCEAN
3449,-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,<1H OCEAN
3450,-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,INLAND
3451,-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,NEAR BAY
3452,-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,INLAND
3453,-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,INLAND
3454,-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,NEAR BAY
3455,-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,<1H OCEAN
3456,-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,<1H OCEAN
3457,-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,<1H OCEAN
3458,-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,NEAR OCEAN
3459,-117.29,34.13,44.0,2337.0,563.0,1238.0,467.0,1.5156,INLAND
3460,-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,<1H OCEAN
3461,-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,INLAND
3462,-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,<1H OCEAN
3463,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,INLAND
3464,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,<1H OCEAN
3465,-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,<1H OCEAN
3466,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,<1H OCEAN
3467,-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,INLAND
3468,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,INLAND
3469,-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,<1H OCEAN
3470,-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,INLAND
3471,-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,<1H OCEAN
3472,-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,NEAR OCEAN
3473,-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,<1H OCEAN
3474,-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,<1H OCEAN
3475,-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,NEAR BAY
3476,-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,NEAR BAY
3477,-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,<1H OCEAN
3478,-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,<1H OCEAN
3479,-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,<1H OCEAN
3480,-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,NEAR BAY
3481,-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,INLAND
3482,-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,NEAR BAY
3483,-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,NEAR BAY
